data_id,station_code,timestamp,utc_offset,logger_serial,wtmp,wtmp_flag
107.0,01FW015,2020-07-08 20:00:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-08 20:15:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-08 20:30:00,0.0,20818287,16.08,P
107.0,01FW015,2020-07-08 20:45:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-08 21:00:00,0.0,20818287,16.13,P
107.0,01FW015,2020-07-08 21:15:00,0.0,20818287,16.13,P
107.0,01FW015,2020-07-08 21:30:00,0.0,20818287,16.17,P
107.0,01FW015,2020-07-08 21:45:00,0.0,20818287,16.21,P
107.0,01FW015,2020-07-08 22:00:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-08 22:15:00,0.0,20818287,16.26,P
107.0,01FW015,2020-07-08 22:30:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-08 22:45:00,0.0,20818287,16.3,P
107.0,01FW015,2020-07-08 23:00:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-08 23:15:00,0.0,20818287,16.39,P
107.0,01FW015,2020-07-08 23:30:00,0.0,20818287,16.43,P
107.0,01FW015,2020-07-08 23:45:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 00:00:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 00:15:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 00:30:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 00:45:00,0.0,20818287,16.47,P
107.0,01FW015,2020-07-09 01:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 01:15:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 01:30:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 01:45:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 02:00:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 02:15:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 02:30:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 02:45:00,0.0,20818287,16.51,P
107.0,01FW015,2020-07-09 03:00:00,0.0,20818287,16.56,P
107.0,01FW015,2020-07-09 03:15:00,0.0,20818287,16.56,P
