data_id,station_code,timestamp,utc_offset,logger_serial,wtmp,wtmp_flag
15.0,01FW014,2023-08-16 18:00:00,0.0,21512343,17.11,P
15.0,01FW014,2023-08-16 18:15:00,0.0,21512343,17.11,P
15.0,01FW014,2023-08-16 18:30:00,0.0,21512343,17.2,P
15.0,01FW014,2023-08-16 18:45:00,0.0,21512343,17.33,P
15.0,01FW014,2023-08-16 19:00:00,0.0,21512343,17.41,P
15.0,01FW014,2023-08-16 19:15:00,0.0,21512343,17.54,P
15.0,01FW014,2023-08-16 19:30:00,0.0,21512343,17.76,P
15.0,01FW014,2023-08-16 19:45:00,0.0,21512343,17.84,P
15.0,01FW014,2023-08-16 20:00:00,0.0,21512343,17.97,P
15.0,01FW014,2023-08-16 20:15:00,0.0,21512343,18.14,P
15.0,01FW014,2023-08-16 20:30:00,0.0,21512343,18.27,P
15.0,01FW014,2023-08-16 20:45:00,0.0,21512343,18.4,P
15.0,01FW014,2023-08-16 21:00:00,0.0,21512343,18.62,P
15.0,01FW014,2023-08-16 21:15:00,0.0,21512343,18.7,P
15.0,01FW014,2023-08-16 21:30:00,0.0,21512343,18.96,P
15.0,01FW014,2023-08-16 21:45:00,0.0,21512343,19.0,P
15.0,01FW014,2023-08-16 22:00:00,0.0,21512343,19.35,P
15.0,01FW014,2023-08-16 22:15:00,0.0,21512343,19.3,P
15.0,01FW014,2023-08-16 22:30:00,0.0,21512343,19.39,P
15.0,01FW014,2023-08-16 22:45:00,0.0,21512343,19.52,P
15.0,01FW014,2023-08-16 23:00:00,0.0,21512343,19.65,P
15.0,01FW014,2023-08-16 23:15:00,0.0,21512343,19.77,P
15.0,01FW014,2023-08-16 23:30:00,0.0,21512343,19.86,P
15.0,01FW014,2023-08-16 23:45:00,0.0,21512343,20.16,P
15.0,01FW014,2023-08-17 00:00:00,0.0,21512343,19.95,P
15.0,01FW014,2023-08-17 00:15:00,0.0,21512343,20.16,P
15.0,01FW014,2023-08-17 00:30:00,0.0,21512343,20.03,P
15.0,01FW014,2023-08-17 00:45:00,0.0,21512343,20.07,P
15.0,01FW014,2023-08-17 01:00:00,0.0,21512343,20.16,P
15.0,01FW014,2023-08-17 01:15:00,0.0,21512343,20.12,P
15.0,01FW014,2023-08-17 01:30:00,0.0,21512343,20.33,P
15.0,01FW014,2023-08-17 01:45:00,0.0,21512343,20.2,P
15.0,01FW014,2023-08-17 02:00:00,0.0,21512343,20.46,P
15.0,01FW014,2023-08-17 02:15:00,0.0,21512343,20.33,P
15.0,01FW014,2023-08-17 02:30:00,0.0,21512343,20.33,P
15.0,01FW014,2023-08-17 02:45:00,0.0,21512343,20.29,P
15.0,01FW014,2023-08-17 03:00:00,0.0,21512343,20.16,P
15.0,01FW014,2023-08-17 03:15:00,0.0,21512343,20.25,P
15.0,01FW014,2023-08-17 03:30:00,0.0,21512343,20.25,P
15.0,01FW014,2023-08-17 03:45:00,0.0,21512343,20.29,P
15.0,01FW014,2023-08-17 04:00:00,0.0,21512343,20.25,P
15.0,01FW014,2023-08-17 04:15:00,0.0,21512343,20.2,P
15.0,01FW014,2023-08-17 04:30:00,0.0,21512343,20.12,P
15.0,01FW014,2023-08-17 04:45:00,0.0,21512343,20.07,P
15.0,01FW014,2023-08-17 05:00:00,0.0,21512343,19.95,P
15.0,01FW014,2023-08-17 05:15:00,0.0,21512343,19.9,P
15.0,01FW014,2023-08-17 05:30:00,0.0,21512343,19.77,P
15.0,01FW014,2023-08-17 05:45:00,0.0,21512343,19.69,P
15.0,01FW014,2023-08-17 06:00:00,0.0,21512343,19.6,P
