station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01NE001,2019-01-01 08:00:00,0.0,-5.4818,-4.4697
01NE001,2019-01-01 09:00:00,0.0,-5.2182,-4.1708
01NE001,2019-01-01 10:00:00,0.0,-5.0914,-4.087
01NE001,2019-01-01 11:00:00,0.0,-5.0704,-4.1806
01NE001,2019-01-01 12:00:00,0.0,-4.8615,-3.8964
01NE001,2019-01-01 13:00:00,0.0,-4.7823,-3.8972
01NE001,2019-01-01 14:00:00,0.0,-4.5458,-3.6247
01NE001,2019-01-01 15:00:00,0.0,-4.6522,-3.8789
01NE001,2019-01-01 16:00:00,0.0,-4.4335,-3.6889
01NE001,2019-01-01 17:00:00,0.0,-3.887,-3.0966
01NE001,2019-01-01 18:00:00,0.0,-3.3842,-2.5119
01NE001,2019-01-01 19:00:00,0.0,-2.9354,-2.0744
01NE001,2019-01-01 20:00:00,0.0,-2.5665,-1.5294
01NE001,2019-01-01 21:00:00,0.0,-2.2801,-1.2157
01NE001,2019-01-01 22:00:00,0.0,-1.9962,-0.9323
01NE001,2019-01-01 23:00:00,0.0,-1.6436,-0.5664
01NE001,2019-01-02 00:00:00,0.0,-1.5472,-0.6119
01NE001,2019-01-02 01:00:00,0.0,-1.4513,-0.5499
01NE001,2019-01-02 02:00:00,0.0,-1.3432,-0.2532
01NE001,2019-01-02 03:00:00,0.0,-1.2204,-0.0621
01NE001,2019-01-02 04:00:00,0.0,-1.095,0.1114
01NE001,2019-01-02 05:00:00,0.0,-0.9311,0.2946
01NE001,2019-01-02 06:00:00,0.0,-0.8335,0.4835
01NE001,2019-01-02 07:00:00,0.0,-0.5287,0.851
01NE001,2019-01-02 08:00:00,0.0,-0.4516,0.8901
01NE001,2019-01-02 09:00:00,0.0,-0.5851,0.701
01NE001,2019-01-02 10:00:00,0.0,-0.7477,0.4956
01NE001,2019-01-02 11:00:00,0.0,-0.9189,0.2827
01NE001,2019-01-02 12:00:00,0.0,-1.1055,0.044
01NE001,2019-01-02 13:00:00,0.0,-1.2953,-0.1688
01NE001,2019-01-02 14:00:00,0.0,-1.4367,-0.3566
01NE001,2019-01-02 15:00:00,0.0,-1.5382,-0.5081
01NE001,2019-01-02 16:00:00,0.0,-1.6107,-0.7148
01NE001,2019-01-02 17:00:00,0.0,-1.6949,-0.9974
01NE001,2019-01-02 18:00:00,0.0,-1.67,-0.9593
01NE001,2019-01-02 19:00:00,0.0,-1.8114,-0.7135
01NE001,2019-01-02 20:00:00,0.0,-1.6764,-0.6231
01NE001,2019-01-02 21:00:00,0.0,-1.6064,-0.44
01NE001,2019-01-02 22:00:00,0.0,-1.4581,-0.4162
01NE001,2019-01-02 23:00:00,0.0,-1.3578,-0.4423
01NE001,2019-01-03 00:00:00,0.0,-1.2686,-0.7081
01NE001,2019-01-03 01:00:00,0.0,-1.2574,-0.8678
01NE001,2019-01-03 02:00:00,0.0,-1.3694,-1.0071
01NE001,2019-01-03 03:00:00,0.0,-1.6946,-1.3116
01NE001,2019-01-03 04:00:00,0.0,-1.717,-1.367
01NE001,2019-01-03 05:00:00,0.0,-1.7995,-1.4809
01NE001,2019-01-03 06:00:00,0.0,-1.6253,-1.3543
01NE001,2019-01-03 07:00:00,0.0,-1.325,-1.0174
01NE001,2019-01-03 08:00:00,0.0,-1.2944,-1.0064
01NE001,2019-01-03 09:00:00,0.0,-1.2875,-0.9902
01NE001,2019-01-03 10:00:00,0.0,-1.3075,-0.9895
01NE001,2019-01-03 11:00:00,0.0,-1.2837,-1.0039
01NE001,2019-01-03 12:00:00,0.0,-1.7512,-1.3867
