station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01FW010,2019-01-01 08:00:00,0.0,-5.6361,-4.376
01FW010,2019-01-01 09:00:00,0.0,-5.2046,-3.8134
01FW010,2019-01-01 10:00:00,0.0,-4.6089,-3.0342
01FW010,2019-01-01 11:00:00,0.0,-4.1974,-2.624
01FW010,2019-01-01 12:00:00,0.0,-3.8029,-2.0644
01FW010,2019-01-01 13:00:00,0.0,-3.4659,-1.7019
01FW010,2019-01-01 14:00:00,0.0,-3.2802,-1.5915
01FW010,2019-01-01 15:00:00,0.0,-3.3436,-2.002
01FW010,2019-01-01 16:00:00,0.0,-3.9902,-2.7046
01FW010,2019-01-01 17:00:00,0.0,-3.8831,-2.6279
01FW010,2019-01-01 18:00:00,0.0,-3.4857,-2.0119
01FW010,2019-01-01 19:00:00,0.0,-3.4803,-2.0315
01FW010,2019-01-01 20:00:00,0.0,-2.7091,-0.9376
01FW010,2019-01-01 21:00:00,0.0,-2.0223,-0.1142
01FW010,2019-01-01 22:00:00,0.0,-1.5216,0.4153
01FW010,2019-01-01 23:00:00,0.0,-1.0772,0.9414
01FW010,2019-01-02 00:00:00,0.0,-0.8871,0.7631
01FW010,2019-01-02 01:00:00,0.0,-0.9024,0.411
01FW010,2019-01-02 02:00:00,0.0,-0.9819,0.0593
01FW010,2019-01-02 03:00:00,0.0,-0.9196,0.2758
01FW010,2019-01-02 04:00:00,0.0,-0.7923,0.6153
01FW010,2019-01-02 05:00:00,0.0,-0.685,0.8982
01FW010,2019-01-02 06:00:00,0.0,-0.6031,1.1476
01FW010,2019-01-02 07:00:00,0.0,-0.3783,1.31
01FW010,2019-01-02 08:00:00,0.0,-0.1372,1.0913
01FW010,2019-01-02 09:00:00,0.0,-0.0167,0.8572
01FW010,2019-01-02 10:00:00,0.0,-0.0992,0.9722
01FW010,2019-01-02 11:00:00,0.0,-0.1299,1.6186
01FW010,2019-01-02 12:00:00,0.0,-0.295,1.8565
01FW010,2019-01-02 13:00:00,0.0,-0.4085,1.9484
01FW010,2019-01-02 14:00:00,0.0,-0.5539,1.9559
01FW010,2019-01-02 15:00:00,0.0,-0.6398,1.8571
01FW010,2019-01-02 16:00:00,0.0,-0.6653,1.6563
01FW010,2019-01-02 17:00:00,0.0,-0.7339,1.3034
01FW010,2019-01-02 18:00:00,0.0,-0.7422,1.0329
01FW010,2019-01-02 19:00:00,0.0,-0.37,0.763
01FW010,2019-01-02 20:00:00,0.0,-0.2194,1.2773
01FW010,2019-01-02 21:00:00,0.0,-0.1533,1.0307
01FW010,2019-01-02 22:00:00,0.0,0.0165,0.742
01FW010,2019-01-02 23:00:00,0.0,0.1148,0.585
01FW010,2019-01-03 00:00:00,0.0,0.1006,0.3857
01FW010,2019-01-03 01:00:00,0.0,0.0258,0.2904
01FW010,2019-01-03 02:00:00,0.0,-0.3166,-0.0169
01FW010,2019-01-03 03:00:00,0.0,-0.7239,-0.4131
01FW010,2019-01-03 04:00:00,0.0,-1.0256,-0.6385
01FW010,2019-01-03 05:00:00,0.0,-1.2878,-0.9223
01FW010,2019-01-03 06:00:00,0.0,-1.305,-0.9871
01FW010,2019-01-03 07:00:00,0.0,-1.2801,-0.8065
01FW010,2019-01-03 08:00:00,0.0,-1.1635,-0.6705
01FW010,2019-01-03 09:00:00,0.0,-1.0727,-0.6348
01FW010,2019-01-03 10:00:00,0.0,-1.1669,-0.8235
01FW010,2019-01-03 11:00:00,0.0,-1.0942,-0.9297
01FW010,2019-01-03 12:00:00,0.0,-1.5031,-1.3574
01FW010,2019-01-03 13:00:00,0.0,-1.5518,-1.3875
01FW010,2019-01-03 14:00:00,0.0,-1.5616,-1.3913
01FW010,2019-01-03 15:00:00,0.0,-1.7023,-1.5066
01FW010,2019-01-03 16:00:00,0.0,-1.896,-1.6199
01FW010,2019-01-03 17:00:00,0.0,-2.1578,-1.8436
01FW010,2019-01-03 18:00:00,0.0,-2.4894,-1.8259
01FW010,2019-01-03 19:00:00,0.0,-3.9224,-2.525
01FW010,2019-01-03 20:00:00,0.0,-3.9502,-2.6872
01FW010,2019-01-03 21:00:00,0.0,-4.0286,-2.7147
01FW010,2019-01-03 22:00:00,0.0,-4.0075,-2.6892
01FW010,2019-01-03 23:00:00,0.0,-3.9828,-2.8909
01FW010,2019-01-04 00:00:00,0.0,-4.0088,-3.1839
01FW010,2019-01-04 01:00:00,0.0,-4.4011,-3.8103
01FW010,2019-01-04 02:00:00,0.0,-4.8347,-4.3579
01FW010,2019-01-04 03:00:00,0.0,-5.1931,-4.703
01FW010,2019-01-04 04:00:00,0.0,-5.4729,-4.9469
01FW010,2019-01-04 05:00:00,0.0,-5.7352,-5.1878
01FW010,2019-01-04 06:00:00,0.0,-6.0638,-5.539
01FW010,2019-01-04 07:00:00,0.0,-5.6383,-5.1936
01FW010,2019-01-04 08:00:00,0.0,-5.9691,-5.4928
01FW010,2019-01-04 09:00:00,0.0,-6.0416,-5.509
01FW010,2019-01-04 10:00:00,0.0,-6.1339,-5.5674
01FW010,2019-01-04 11:00:00,0.0,-6.2523,-5.75
01FW010,2019-01-04 12:00:00,0.0,-6.2585,-5.7733
01FW010,2019-01-04 13:00:00,0.0,-6.2896,-5.8027
01FW010,2019-01-04 14:00:00,0.0,-6.5203,-5.9185
01FW010,2019-01-04 15:00:00,0.0,-6.6769,-6.0657
01FW010,2019-01-04 16:00:00,0.0,-6.7237,-6.0552
01FW010,2019-01-04 17:00:00,0.0,-6.9823,-6.2553
01FW010,2019-01-04 18:00:00,0.0,-6.9601,-6.1481
01FW010,2019-01-04 19:00:00,0.0,-6.7241,-5.5814
01FW010,2019-01-04 20:00:00,0.0,-6.8197,-5.1881
01FW010,2019-01-04 21:00:00,0.0,-6.601,-4.7835
01FW010,2019-01-04 22:00:00,0.0,-6.2362,-4.4026
01FW010,2019-01-04 23:00:00,0.0,-5.9981,-4.4419
01FW010,2019-01-05 00:00:00,0.0,-5.7782,-4.4711
01FW010,2019-01-05 01:00:00,0.0,-5.7619,-4.6838
01FW010,2019-01-05 02:00:00,0.0,-5.6285,-4.7306
01FW010,2019-01-05 03:00:00,0.0,-5.7963,-5.1166
01FW010,2019-01-05 04:00:00,0.0,-5.9301,-5.3018
01FW010,2019-01-05 05:00:00,0.0,-6.0843,-5.5101
01FW010,2019-01-05 06:00:00,0.0,-6.2234,-5.6426
01FW010,2019-01-05 07:00:00,0.0,-6.3588,-5.7053
01FW010,2019-01-05 08:00:00,0.0,-6.6943,-5.9886
01FW010,2019-01-05 09:00:00,0.0,-6.8847,-6.207
01FW010,2019-01-05 10:00:00,0.0,-7.067,-6.4524
01FW010,2019-01-05 11:00:00,0.0,-7.6135,-7.0477
01FW010,2019-01-05 12:00:00,0.0,-7.9141,-7.3064
01FW010,2019-01-05 13:00:00,0.0,-8.0123,-7.365
01FW010,2019-01-05 14:00:00,0.0,-8.1657,-7.4538
01FW010,2019-01-05 15:00:00,0.0,-8.3479,-7.6594
01FW010,2019-01-05 16:00:00,0.0,-8.2708,-7.3965
01FW010,2019-01-05 17:00:00,0.0,-7.8615,-6.8339
01FW010,2019-01-05 18:00:00,0.0,-7.3781,-6.3486
01FW010,2019-01-05 19:00:00,0.0,-7.3748,-5.5843
01FW010,2019-01-05 20:00:00,0.0,-6.6285,-4.2362
01FW010,2019-01-05 21:00:00,0.0,-5.7723,-3.6128
01FW010,2019-01-05 22:00:00,0.0,-5.7631,-3.65
01FW010,2019-01-05 23:00:00,0.0,-5.6258,-3.8123
01FW010,2019-01-06 00:00:00,0.0,-5.7818,-4.4544
01FW010,2019-01-06 01:00:00,0.0,-5.7432,-4.5645
01FW010,2019-01-06 02:00:00,0.0,-6.0617,-5.0103
01FW010,2019-01-06 03:00:00,0.0,-6.2734,-5.3464
01FW010,2019-01-06 04:00:00,0.0,-6.3455,-5.4871
01FW010,2019-01-06 05:00:00,0.0,-6.3753,-5.5693
01FW010,2019-01-06 06:00:00,0.0,-6.3729,-5.634
01FW010,2019-01-06 07:00:00,0.0,-5.9755,-5.5312
01FW010,2019-01-06 08:00:00,0.0,-5.9295,-5.4488
01FW010,2019-01-06 09:00:00,0.0,-5.9635,-5.507
01FW010,2019-01-06 10:00:00,0.0,-5.948,-5.4903
01FW010,2019-01-06 11:00:00,0.0,-5.9118,-5.4493
01FW010,2019-01-06 12:00:00,0.0,-5.8195,-5.2901
01FW010,2019-01-06 13:00:00,0.0,-5.6257,-5.1328
01FW010,2019-01-06 14:00:00,0.0,-5.5226,-4.9934
01FW010,2019-01-06 15:00:00,0.0,-5.3953,-4.8508
01FW010,2019-01-06 16:00:00,0.0,-5.2574,-4.7645
01FW010,2019-01-06 17:00:00,0.0,-5.1466,-4.6827
01FW010,2019-01-06 18:00:00,0.0,-5.0442,-4.4715
01FW010,2019-01-06 19:00:00,0.0,-4.7021,-3.6195
01FW010,2019-01-06 20:00:00,0.0,-4.6155,-3.302
01FW010,2019-01-06 21:00:00,0.0,-4.8381,-3.1822
01FW010,2019-01-06 22:00:00,0.0,-4.7374,-3.2955
01FW010,2019-01-06 23:00:00,0.0,-4.5672,-3.3419
01FW010,2019-01-07 00:00:00,0.0,-4.7196,-4.0127
01FW010,2019-01-07 01:00:00,0.0,-5.1646,-4.5062
01FW010,2019-01-07 02:00:00,0.0,-5.6494,-4.8626
01FW010,2019-01-07 03:00:00,0.0,-6.0356,-5.2969
01FW010,2019-01-07 04:00:00,0.0,-6.5733,-5.9217
01FW010,2019-01-07 05:00:00,0.0,-6.9539,-6.4135
01FW010,2019-01-07 06:00:00,0.0,-7.4757,-6.8837
01FW010,2019-01-07 07:00:00,0.0,-8.1767,-7.1169
01FW010,2019-01-07 08:00:00,0.0,-8.8806,-7.7424
01FW010,2019-01-07 09:00:00,0.0,-10.4722,-8.523
01FW010,2019-01-07 10:00:00,0.0,-11.6852,-9.1496
01FW010,2019-01-07 11:00:00,0.0,-12.4887,-9.7923
01FW010,2019-01-07 12:00:00,0.0,-13.0387,-10.5636
01FW010,2019-01-07 13:00:00,0.0,-13.5366,-11.2054
01FW010,2019-01-07 14:00:00,0.0,-13.966,-11.6778
01FW010,2019-01-07 15:00:00,0.0,-14.386,-12.1436
01FW010,2019-01-07 16:00:00,0.0,-14.7774,-12.5799
01FW010,2019-01-07 17:00:00,0.0,-15.1505,-13.1014
01FW010,2019-01-07 18:00:00,0.0,-15.3523,-13.3215
01FW010,2019-01-07 19:00:00,0.0,-15.0669,-12.6564
01FW010,2019-01-07 20:00:00,0.0,-14.3911,-11.0552
01FW010,2019-01-07 21:00:00,0.0,-13.271,-9.5976
01FW010,2019-01-07 22:00:00,0.0,-12.7209,-8.6067
01FW010,2019-01-07 23:00:00,0.0,-12.3115,-8.5107
01FW010,2019-01-08 00:00:00,0.0,-12.5312,-9.179
01FW010,2019-01-08 01:00:00,0.0,-12.945,-10.3272
01FW010,2019-01-08 02:00:00,0.0,-13.4155,-11.5078
01FW010,2019-01-08 03:00:00,0.0,-13.9512,-12.3495
01FW010,2019-01-08 04:00:00,0.0,-14.5998,-13.1667
01FW010,2019-01-08 05:00:00,0.0,-15.1345,-13.7583
01FW010,2019-01-08 06:00:00,0.0,-15.6516,-14.2383
01FW010,2019-01-08 07:00:00,0.0,-16.1727,-14.7088
01FW010,2019-01-08 08:00:00,0.0,-16.5183,-15.008
