station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01NE004,2019-01-01 08:00:00,0.0,-5.5052,-4.4326
01NE004,2019-01-01 09:00:00,0.0,-5.2768,-4.1825
01NE004,2019-01-01 10:00:00,0.0,-5.1636,-4.0753
01NE004,2019-01-01 11:00:00,0.0,-5.1349,-4.1357
01NE004,2019-01-01 12:00:00,0.0,-4.9416,-3.8886
01NE004,2019-01-01 13:00:00,0.0,-4.8741,-3.864
01NE004,2019-01-01 14:00:00,0.0,-4.6317,-3.5856
01NE004,2019-01-01 15:00:00,0.0,-4.6463,-3.7442
01NE004,2019-01-01 16:00:00,0.0,-4.3964,-3.5229
01NE004,2019-01-01 17:00:00,0.0,-3.9612,-3.0185
01NE004,2019-01-01 18:00:00,0.0,-3.5482,-2.5432
01NE004,2019-01-01 19:00:00,0.0,-3.0526,-2.0901
01NE004,2019-01-01 20:00:00,0.0,-2.7247,-1.6134
01NE004,2019-01-01 21:00:00,0.0,-2.411,-1.2704
01NE004,2019-01-01 22:00:00,0.0,-2.0665,-0.9011
01NE004,2019-01-01 23:00:00,0.0,-1.6729,-0.4707
01NE004,2019-01-02 00:00:00,0.0,-1.5824,-0.4518
01NE004,2019-01-02 01:00:00,0.0,-1.6524,-0.5069
01NE004,2019-01-02 02:00:00,0.0,-1.5541,-0.2434
01NE004,2019-01-02 03:00:00,0.0,-1.4392,-0.0621
01NE004,2019-01-02 04:00:00,0.0,-1.3274,0.0724
01NE004,2019-01-02 05:00:00,0.0,-1.2084,0.1521
01NE004,2019-01-02 06:00:00,0.0,-1.1695,0.2628
01NE004,2019-01-02 07:00:00,0.0,-0.8607,0.5287
01NE004,2019-01-02 08:00:00,0.0,-0.8462,0.4526
01NE004,2019-01-02 09:00:00,0.0,-0.9444,0.2928
01NE004,2019-01-02 10:00:00,0.0,-1.1402,0.0503
01NE004,2019-01-02 11:00:00,0.0,-1.2978,-0.1587
01NE004,2019-01-02 12:00:00,0.0,-1.4668,-0.3583
01NE004,2019-01-02 13:00:00,0.0,-1.6331,-0.5321
01NE004,2019-01-02 14:00:00,0.0,-1.7648,-0.6808
01NE004,2019-01-02 15:00:00,0.0,-1.8625,-0.8226
01NE004,2019-01-02 16:00:00,0.0,-1.9329,-1.0097
01NE004,2019-01-02 17:00:00,0.0,-2.0015,-1.2767
01NE004,2019-01-02 18:00:00,0.0,-1.959,-1.2796
01NE004,2019-01-02 19:00:00,0.0,-2.2431,-1.1374
01NE004,2019-01-02 20:00:00,0.0,-2.1628,-1.0411
01NE004,2019-01-02 21:00:00,0.0,-2.1123,-0.8463
01NE004,2019-01-02 22:00:00,0.0,-1.9659,-0.8478
01NE004,2019-01-02 23:00:00,0.0,-1.8481,-0.8622
01NE004,2019-01-03 00:00:00,0.0,-1.7178,-1.0909
01NE004,2019-01-03 01:00:00,0.0,-1.8589,-1.401
01NE004,2019-01-03 02:00:00,0.0,-1.9182,-1.4778
01NE004,2019-01-03 03:00:00,0.0,-2.0657,-1.6729
