station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01FW001,2019-01-01 08:00:00,0.0,-9.5208,-7.9248
01FW001,2019-01-01 09:00:00,0.0,-9.062,-7.2841
01FW001,2019-01-01 10:00:00,0.0,-8.9605,-7.3526
01FW001,2019-01-01 11:00:00,0.0,-9.2716,-7.831
01FW001,2019-01-01 12:00:00,0.0,-9.2326,-7.8398
01FW001,2019-01-01 13:00:00,0.0,-9.2491,-7.9128
01FW001,2019-01-01 14:00:00,0.0,-8.6064,-7.2087
01FW001,2019-01-01 15:00:00,0.0,-8.3709,-6.9883
01FW001,2019-01-01 16:00:00,0.0,-8.2285,-6.8432
01FW001,2019-01-01 17:00:00,0.0,-8.8187,-7.581
01FW001,2019-01-01 18:00:00,0.0,-7.9662,-6.7092
01FW001,2019-01-01 19:00:00,0.0,-7.4432,-5.4436
01FW001,2019-01-01 20:00:00,0.0,-6.8634,-4.3224
01FW001,2019-01-01 21:00:00,0.0,-6.534,-4.3935
01FW001,2019-01-01 22:00:00,0.0,-6.2032,-4.5944
01FW001,2019-01-01 23:00:00,0.0,-5.669,-4.2969
01FW001,2019-01-02 00:00:00,0.0,-5.184,-4.026
01FW001,2019-01-02 01:00:00,0.0,-4.2677,-3.1671
01FW001,2019-01-02 02:00:00,0.0,-3.8061,-2.7825
01FW001,2019-01-02 03:00:00,0.0,-3.07,-2.0855
01FW001,2019-01-02 04:00:00,0.0,-2.4641,-1.4765
01FW001,2019-01-02 05:00:00,0.0,-2.0854,-0.9632
01FW001,2019-01-02 06:00:00,0.0,-1.5367,0.0226
01FW001,2019-01-02 07:00:00,0.0,-0.8568,1.0385
01FW001,2019-01-02 08:00:00,0.0,-0.5278,1.4526
01FW001,2019-01-02 09:00:00,0.0,-0.2686,1.7185
01FW001,2019-01-02 10:00:00,0.0,-0.0973,1.6909
01FW001,2019-01-02 11:00:00,0.0,-0.0439,1.4135
01FW001,2019-01-02 12:00:00,0.0,-0.041,1.1632
01FW001,2019-01-02 13:00:00,0.0,0.0954,1.0441
01FW001,2019-01-02 14:00:00,0.0,0.1161,0.9266
01FW001,2019-01-02 15:00:00,0.0,0.0692,0.7595
01FW001,2019-01-02 16:00:00,0.0,-0.0052,0.6172
01FW001,2019-01-02 17:00:00,0.0,-0.0289,0.6354
01FW001,2019-01-02 18:00:00,0.0,-0.0547,0.9782
01FW001,2019-01-02 19:00:00,0.0,-0.2118,0.9798
01FW001,2019-01-02 20:00:00,0.0,-0.4381,1.0468
01FW001,2019-01-02 21:00:00,0.0,-0.8174,0.7709
01FW001,2019-01-02 22:00:00,0.0,-0.6983,0.8358
01FW001,2019-01-02 23:00:00,0.0,-0.6781,0.5987
