station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01FW015,2019-01-01 08:00:00,0.0,-5.3607,-2.9932
01FW015,2019-01-01 09:00:00,0.0,-4.8198,-2.2743
01FW015,2019-01-01 10:00:00,0.0,-4.3707,-2.128
01FW015,2019-01-01 11:00:00,0.0,-4.1602,-2.2158
01FW015,2019-01-01 12:00:00,0.0,-3.9494,-2.4784
01FW015,2019-01-01 13:00:00,0.0,-3.7471,-2.5554
01FW015,2019-01-01 14:00:00,0.0,-3.4501,-2.3239
01FW015,2019-01-01 15:00:00,0.0,-3.2225,-2.2422
01FW015,2019-01-01 16:00:00,0.0,-2.996,-1.9507
01FW015,2019-01-01 17:00:00,0.0,-2.7718,-1.5869
01FW015,2019-01-01 18:00:00,0.0,-2.642,-1.2424
01FW015,2019-01-01 19:00:00,0.0,-2.0077,-0.0197
01FW015,2019-01-01 20:00:00,0.0,-1.713,0.4589
01FW015,2019-01-01 21:00:00,0.0,-1.4989,0.8097
01FW015,2019-01-01 22:00:00,0.0,-1.2794,0.8958
01FW015,2019-01-01 23:00:00,0.0,-1.0909,0.9941
01FW015,2019-01-02 00:00:00,0.0,-1.0121,0.7514
01FW015,2019-01-02 01:00:00,0.0,-0.9864,0.6376
01FW015,2019-01-02 02:00:00,0.0,-0.9643,0.407
01FW015,2019-01-02 03:00:00,0.0,-0.9138,0.4047
01FW015,2019-01-02 04:00:00,0.0,-0.8079,0.7852
01FW015,2019-01-02 05:00:00,0.0,-0.8002,0.8767
01FW015,2019-01-02 06:00:00,0.0,-0.8335,1.0479
01FW015,2019-01-02 07:00:00,0.0,-1.1713,2.0385
01FW015,2019-01-02 08:00:00,0.0,-1.2094,2.1714
01FW015,2019-01-02 09:00:00,0.0,-1.1847,2.2771
01FW015,2019-01-02 10:00:00,0.0,-1.068,2.4781
01FW015,2019-01-02 11:00:00,0.0,-0.9228,2.6753
01FW015,2019-01-02 12:00:00,0.0,-0.8047,2.5929
01FW015,2019-01-02 13:00:00,0.0,-0.7191,2.3741
01FW015,2019-01-02 14:00:00,0.0,-0.716,2.1395
01FW015,2019-01-02 15:00:00,0.0,-0.7726,1.863
01FW015,2019-01-02 16:00:00,0.0,-0.763,1.7383
