station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01FW011,2019-01-01 08:00:00,0.0,-9.5189,-8.2256
01FW011,2019-01-01 09:00:00,0.0,-8.5874,-7.1728
01FW011,2019-01-01 10:00:00,0.0,-8.1461,-6.7921
01FW011,2019-01-01 11:00:00,0.0,-8.2931,-7.0752
01FW011,2019-01-01 12:00:00,0.0,-8.3478,-7.1015
01FW011,2019-01-01 13:00:00,0.0,-8.3369,-7.1237
01FW011,2019-01-01 14:00:00,0.0,-8.1825,-6.9919
01FW011,2019-01-01 15:00:00,0.0,-7.9764,-6.8496
01FW011,2019-01-01 16:00:00,0.0,-7.8456,-6.7104
01FW011,2019-01-01 17:00:00,0.0,-8.139,-7.0615
01FW011,2019-01-01 18:00:00,0.0,-7.7631,-6.6721
01FW011,2019-01-01 19:00:00,0.0,-7.1014,-5.4709
01FW011,2019-01-01 20:00:00,0.0,-6.6427,-4.5001
01FW011,2019-01-01 21:00:00,0.0,-6.036,-3.9931
01FW011,2019-01-01 22:00:00,0.0,-5.4962,-3.7956
01FW011,2019-01-01 23:00:00,0.0,-4.9581,-3.5
01FW011,2019-01-02 00:00:00,0.0,-4.4711,-3.2057
01FW011,2019-01-02 01:00:00,0.0,-3.7481,-2.6436
01FW011,2019-01-02 02:00:00,0.0,-3.3998,-2.2942
01FW011,2019-01-02 03:00:00,0.0,-2.9646,-1.8883
01FW011,2019-01-02 04:00:00,0.0,-2.3079,-1.1972
01FW011,2019-01-02 05:00:00,0.0,-1.7904,-0.5862
01FW011,2019-01-02 06:00:00,0.0,-1.4351,0.1417
01FW011,2019-01-02 07:00:00,0.0,-0.7846,1.0795
01FW011,2019-01-02 08:00:00,0.0,-0.4907,1.4233
01FW011,2019-01-02 09:00:00,0.0,-0.2765,1.5974
01FW011,2019-01-02 10:00:00,0.0,-0.066,1.562
01FW011,2019-01-02 11:00:00,0.0,0.0205,1.3217
01FW011,2019-01-02 12:00:00,0.0,0.1211,1.1925
01FW011,2019-01-02 13:00:00,0.0,0.1715,1.0851
01FW011,2019-01-02 14:00:00,0.0,0.1805,1.0282
01FW011,2019-01-02 15:00:00,0.0,0.161,0.8825
01FW011,2019-01-02 16:00:00,0.0,0.0065,0.6778
01FW011,2019-01-02 17:00:00,0.0,0.0024,0.7292
