station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01NE003,2019-01-01 08:00:00,0.0,-5.1751,-4.0205
01NE003,2019-01-01 09:00:00,0.0,-4.9233,-3.7235
01NE003,2019-01-01 10:00:00,0.0,-4.73,-3.5792
01NE003,2019-01-01 11:00:00,0.0,-4.6212,-3.622
01NE003,2019-01-01 12:00:00,0.0,-4.4748,-3.3983
01NE003,2019-01-01 13:00:00,0.0,-4.3721,-3.3698
01NE003,2019-01-01 14:00:00,0.0,-4.1942,-3.111
01NE003,2019-01-01 15:00:00,0.0,-4.1854,-3.3262
01NE003,2019-01-01 16:00:00,0.0,-4.0468,-3.2065
01NE003,2019-01-01 17:00:00,0.0,-3.6839,-2.7256
01NE003,2019-01-01 18:00:00,0.0,-3.2533,-2.1604
01NE003,2019-01-01 19:00:00,0.0,-2.7635,-1.7033
01NE003,2019-01-01 20:00:00,0.0,-2.3302,-1.0528
01NE003,2019-01-01 21:00:00,0.0,-1.9247,-0.5829
01NE003,2019-01-01 22:00:00,0.0,-1.5665,-0.1784
01NE003,2019-01-01 23:00:00,0.0,-1.2198,0.166
01NE003,2019-01-02 00:00:00,0.0,-1.1,0.1381
01NE003,2019-01-02 01:00:00,0.0,-1.1095,0.1064
01NE003,2019-01-02 02:00:00,0.0,-1.1264,0.3112
01NE003,2019-01-02 03:00:00,0.0,-1.0349,0.4945
01NE003,2019-01-02 04:00:00,0.0,-0.9192,0.7013
01NE003,2019-01-02 05:00:00,0.0,-0.7768,0.8923
01NE003,2019-01-02 06:00:00,0.0,-0.7066,1.0753
01NE003,2019-01-02 07:00:00,0.0,-0.4701,1.351
01NE003,2019-01-02 08:00:00,0.0,-0.4204,1.2046
01NE003,2019-01-02 09:00:00,0.0,-0.4776,1.0388
01NE003,2019-01-02 10:00:00,0.0,-0.6441,0.7984
01NE003,2019-01-02 11:00:00,0.0,-0.7939,0.5698
01NE003,2019-01-02 12:00:00,0.0,-0.9629,0.3663
01NE003,2019-01-02 13:00:00,0.0,-1.1351,0.1925
01NE003,2019-01-02 14:00:00,0.0,-1.2609,0.0243
01NE003,2019-01-02 15:00:00,0.0,-1.3605,-0.1253
01NE003,2019-01-02 16:00:00,0.0,-1.4329,-0.3222
01NE003,2019-01-02 17:00:00,0.0,-1.4879,-0.5912
01NE003,2019-01-02 18:00:00,0.0,-1.4883,-0.5823
01NE003,2019-01-02 19:00:00,0.0,-1.5771,-0.36
01NE003,2019-01-02 20:00:00,0.0,-1.4596,-0.2286
01NE003,2019-01-02 21:00:00,0.0,-1.3877,-0.0435
01NE003,2019-01-02 22:00:00,0.0,-1.2296,-0.0216
01NE003,2019-01-02 23:00:00,0.0,-1.1176,-0.0556
01NE003,2019-01-03 00:00:00,0.0,-0.9991,-0.3077
01NE003,2019-01-03 01:00:00,0.0,-1.0445,-0.5104
01NE003,2019-01-03 02:00:00,0.0,-1.1526,-0.6555
01NE003,2019-01-03 03:00:00,0.0,-1.3665,-0.8526
01NE003,2019-01-03 04:00:00,0.0,-1.3635,-0.8787
01NE003,2019-01-03 05:00:00,0.0,-1.4011,-0.9457
01NE003,2019-01-03 06:00:00,0.0,-1.3792,-1.0515
01NE003,2019-01-03 07:00:00,0.0,-1.4637,-1.1483
01NE003,2019-01-03 08:00:00,0.0,-1.4448,-1.0318
01NE003,2019-01-03 09:00:00,0.0,-1.518,-1.1758
01NE003,2019-01-03 10:00:00,0.0,-1.495,-1.1223
01NE003,2019-01-03 11:00:00,0.0,-1.5981,-1.2988
01NE003,2019-01-03 12:00:00,0.0,-1.884,-1.5996
01NE003,2019-01-03 13:00:00,0.0,-1.9874,-1.7234
01NE003,2019-01-03 14:00:00,0.0,-2.0987,-1.8484
01NE003,2019-01-03 15:00:00,0.0,-2.3097,-2.0222
01NE003,2019-01-03 16:00:00,0.0,-2.5092,-2.2136
01NE003,2019-01-03 17:00:00,0.0,-2.6441,-2.3534
01NE003,2019-01-03 18:00:00,0.0,-3.0402,-2.4431
01NE003,2019-01-03 19:00:00,0.0,-4.1314,-2.8199
01NE003,2019-01-03 20:00:00,0.0,-4.3037,-2.9098
01NE003,2019-01-03 21:00:00,0.0,-4.4192,-2.9335
01NE003,2019-01-03 22:00:00,0.0,-4.402,-2.9314
01NE003,2019-01-03 23:00:00,0.0,-4.2875,-3.0393
01NE003,2019-01-04 00:00:00,0.0,-4.1611,-3.1507
01NE003,2019-01-04 01:00:00,0.0,-4.4792,-3.7244
01NE003,2019-01-04 02:00:00,0.0,-4.9949,-4.2524
01NE003,2019-01-04 03:00:00,0.0,-5.4118,-4.744
01NE003,2019-01-04 04:00:00,0.0,-5.5569,-4.9098
01NE003,2019-01-04 05:00:00,0.0,-5.7703,-5.0999
01NE003,2019-01-04 06:00:00,0.0,-6.0208,-5.3281
01NE003,2019-01-04 07:00:00,0.0,-5.1657,-4.6272
01NE003,2019-01-04 08:00:00,0.0,-5.2972,-4.8503
01NE003,2019-01-04 09:00:00,0.0,-5.5572,-4.9933
01NE003,2019-01-04 10:00:00,0.0,-5.7726,-5.1748
01NE003,2019-01-04 11:00:00,0.0,-6.1703,-5.5117
01NE003,2019-01-04 12:00:00,0.0,-6.5749,-5.8573
01NE003,2019-01-04 13:00:00,0.0,-6.9205,-6.1855
01NE003,2019-01-04 14:00:00,0.0,-7.241,-6.5357
01NE003,2019-01-04 15:00:00,0.0,-7.589,-6.8938
