station_code,timestamp,utc_offset,dewpoint_temp_c,air_temp_c
01NE002,2019-01-01 08:00:00,0.0,-5.1009,-3.874
01NE002,2019-01-01 09:00:00,0.0,-4.8276,-3.5399
01NE002,2019-01-01 10:00:00,0.0,-4.6441,-3.4268
01NE002,2019-01-01 11:00:00,0.0,-4.5626,-3.5322
01NE002,2019-01-01 12:00:00,0.0,-4.3986,-3.2773
01NE002,2019-01-01 13:00:00,0.0,-4.3194,-3.2898
01NE002,2019-01-01 14:00:00,0.0,-4.1376,-2.9997
01NE002,2019-01-01 15:00:00,0.0,-4.2264,-3.3555
01NE002,2019-01-01 16:00:00,0.0,-4.0937,-3.2417
01NE002,2019-01-01 17:00:00,0.0,-3.6077,-2.6201
01NE002,2019-01-01 18:00:00,0.0,-3.101,-1.9319
01NE002,2019-01-01 19:00:00,0.0,-2.6659,-1.5178
01NE002,2019-01-01 20:00:00,0.0,-2.2013,-0.797
01NE002,2019-01-01 21:00:00,0.0,-1.8387,-0.3524
01NE002,2019-01-01 22:00:00,0.0,-1.5138,0.0345
01NE002,2019-01-01 23:00:00,0.0,-1.1983,0.3398
01NE002,2019-01-02 00:00:00,0.0,-1.0961,0.2553
01NE002,2019-01-02 01:00:00,0.0,-0.9767,0.329
01NE002,2019-01-02 02:00:00,0.0,-0.933,0.6277
01NE002,2019-01-02 03:00:00,0.0,-0.8259,0.8383
01NE002,2019-01-02 04:00:00,0.0,-0.7083,1.0899
01NE002,2019-01-02 05:00:00,0.0,-0.5522,1.3376
01NE002,2019-01-02 06:00:00,0.0,-0.4976,1.5265
01NE002,2019-01-02 07:00:00,0.0,-0.2533,1.8491
01NE002,2019-01-02 08:00:00,0.0,-0.1997,1.6635
01NE002,2019-01-02 09:00:00,0.0,-0.255,1.4744
01NE002,2019-01-02 10:00:00,0.0,-0.4469,1.189
01NE002,2019-01-02 11:00:00,0.0,-0.6025,0.9428
01NE002,2019-01-02 12:00:00,0.0,-0.75,0.7569
01NE002,2019-01-02 13:00:00,0.0,-0.9164,0.5851
01NE002,2019-01-02 14:00:00,0.0,-1.0421,0.4012
01NE002,2019-01-02 15:00:00,0.0,-1.1378,0.2458
01NE002,2019-01-02 16:00:00,0.0,-1.22,0.0293
01NE002,2019-01-02 17:00:00,0.0,-1.2925,-0.2708
01NE002,2019-01-02 18:00:00,0.0,-1.2813,-0.2268
01NE002,2019-01-02 19:00:00,0.0,-1.2685,0.058
01NE002,2019-01-02 20:00:00,0.0,-1.1745,0.1562
01NE002,2019-01-02 21:00:00,0.0,-1.0966,0.3315
01NE002,2019-01-02 22:00:00,0.0,-0.9503,0.3436
01NE002,2019-01-02 23:00:00,0.0,-0.8559,0.2745
01NE002,2019-01-03 00:00:00,0.0,-0.7784,-0.0343
01NE002,2019-01-03 01:00:00,0.0,-0.7183,-0.1354
01NE002,2019-01-03 02:00:00,0.0,-0.8303,-0.2942
01NE002,2019-01-03 03:00:00,0.0,-1.1575,-0.6026
01NE002,2019-01-03 04:00:00,0.0,-1.2033,-0.7108
01NE002,2019-01-03 05:00:00,0.0,-1.3523,-0.891
01NE002,2019-01-03 06:00:00,0.0,-1.2132,-0.8484
01NE002,2019-01-03 07:00:00,0.0,-1.0008,-0.576
01NE002,2019-01-03 08:00:00,0.0,-0.9897,-0.5298
01NE002,2019-01-03 09:00:00,0.0,-1.0297,-0.6445
01NE002,2019-01-03 10:00:00,0.0,-0.9735,-0.6047
01NE002,2019-01-03 11:00:00,0.0,-1.0591,-0.7519
01NE002,2019-01-03 12:00:00,0.0,-1.6457,-1.3633
01NE002,2019-01-03 13:00:00,0.0,-1.7667,-1.5203
01NE002,2019-01-03 14:00:00,0.0,-2.0128,-1.7761
01NE002,2019-01-03 15:00:00,0.0,-2.214,-1.9324
01NE002,2019-01-03 16:00:00,0.0,-2.2905,-2.0027
01NE002,2019-01-03 17:00:00,0.0,-2.2789,-1.994
