data_id,station_code,timestamp,utc_offset,logger_serial,wtmp,wtmp_flag
52,02MF009,2024-06-05 1:15,0,4311,20.05,A
52,02MF009,2024-06-05 1:30,0,4311,NAN,M
52,02MF009,2024-06-05 1:45,0,4311,NAN,M
52,02MF009,2024-06-05 2:00,0,4311,NAN,M
52,02MF009,2024-06-05 2:15,0,4311,NAN,M
52,02MF009,2024-06-05 2:30,0,4311,NAN,M
52,02MF009,2024-06-05 2:45,0,4311,NAN,M
52,02MF009,2024-06-05 3:00,0,4311,NAN,M
52,02MF009,2024-06-05 3:15,0,4311,NAN,M
52,02MF009,2024-06-05 3:30,0,4311,NAN,M
52,02MF009,2024-06-05 3:45,0,4311,NAN,M
52,02MF009,2024-06-05 4:00,0,4311,NAN,M
52,02MF009,2024-06-05 4:15,0,4311,NAN,M
52,02MF009,2024-06-05 4:30,0,4311,NAN,M
52,02MF009,2024-06-05 4:45,0,4311,NAN,M
52,02MF009,2024-06-05 5:00,0,4311,NAN,M
52,02MF009,2024-06-05 5:15,0,4311,NAN,M
52,02MF009,2024-06-05 5:30,0,4311,NAN,M
52,02MF009,2024-06-05 5:45,0,4311,NAN,M
52,02MF009,2024-06-05 6:00,0,4311,NAN,M
52,02MF009,2024-06-05 6:15,0,4311,NAN,M
52,02MF009,2024-06-05 6:30,0,4311,NAN,M
52,02MF009,2024-06-05 6:45,0,4311,NAN,M
52,02MF009,2024-06-05 7:00,0,4311,NAN,M
52,02MF009,2024-06-05 7:15,0,4311,NAN,M
52,02MF009,2024-06-05 7:30,0,4311,NAN,M
52,02MF009,2024-06-05 7:45,0,4311,NAN,M
52,02MF009,2024-06-05 8:00,0,4311,NAN,M
52,02MF009,2024-06-05 8:15,0,4311,NAN,M
52,02MF009,2024-06-05 8:30,0,4311,NAN,M
52,02MF009,2024-06-05 8:45,0,4311,NAN,M
52,02MF009,2024-06-05 9:00,0,4311,NAN,M
52,02MF009,2024-06-05 9:15,0,4311,NAN,M
52,02MF009,2024-06-05 9:30,0,4311,NAN,M
52,02MF009,2024-06-05 9:45,0,4311,NAN,M
52,02MF009,2024-06-05 10:00,0,4311,NAN,M
52,02MF009,2024-06-05 10:15,0,4311,NAN,M
52,02MF009,2024-06-05 10:30,0,4311,NAN,M
52,02MF009,2024-06-05 10:45,0,4311,NAN,M
52,02MF009,2024-06-05 11:00,0,4311,NAN,M
52,02MF009,2024-06-05 11:15,0,4311,NAN,M
52,02MF009,2024-06-05 11:30,0,4311,NAN,M
52,02MF009,2024-06-05 11:45,0,4311,NAN,M
52,02MF009,2024-06-05 12:00,0,4311,NAN,M
52,02MF009,2024-06-05 12:15,0,4311,NAN,M
52,02MF009,2024-06-05 12:30,0,4311,NAN,M
52,02MF009,2024-06-05 12:45,0,4311,NAN,M
52,02MF009,2024-06-05 13:00,0,4311,NAN,M
52,02MF009,2024-06-05 13:15,0,4311,NAN,M
52,02MF009,2024-06-05 13:30,0,4311,NAN,M
52,02MF009,2024-06-05 13:45,0,4311,NAN,M
52,02MF009,2024-06-05 14:00,0,4311,NAN,M
52,02MF009,2024-06-05 14:15,0,4311,NAN,M
52,02MF009,2024-06-05 14:30,0,4311,NAN,M
52,02MF009,2024-06-05 14:45,0,4311,NAN,M
52,02MF009,2024-06-05 15:00,0,4311,NAN,M
52,02MF009,2024-06-05 15:15,0,4311,NAN,M
52,02MF009,2024-06-05 15:30,0,4311,NAN,M
52,02MF009,2024-06-05 15:45,0,4311,NAN,M
52,02MF009,2024-06-05 16:00,0,4311,NAN,M
52,02MF009,2024-06-05 16:15,0,4311,NAN,M
52,02MF009,2024-06-05 16:30,0,4311,NAN,M
52,02MF009,2024-06-05 16:45,0,4311,NAN,M
52,02MF009,2024-06-05 17:00,0,4311,NAN,M
52,02MF009,2024-06-05 17:15,0,4311,NAN,M
52,02MF009,2024-06-05 17:30,0,4311,NAN,M
