data_id,station_code,timestamp,utc_offset,logger_serial,wtmp,wtmp_flag
111.0,01FW016,2020-07-17 18:30:00,0.0,20629160,16.34,P
111.0,01FW016,2020-07-17 18:45:00,0.0,20629160,16.39,P
111.0,01FW016,2020-07-17 19:00:00,0.0,20629160,16.56,P
111.0,01FW016,2020-07-17 19:15:00,0.0,20629160,16.73,P
111.0,01FW016,2020-07-17 19:30:00,0.0,20629160,16.9,P
111.0,01FW016,2020-07-17 19:45:00,0.0,20629160,16.99,P
111.0,01FW016,2020-07-17 20:00:00,0.0,20629160,17.16,P
111.0,01FW016,2020-07-17 20:15:00,0.0,20629160,17.33,P
111.0,01FW016,2020-07-17 20:30:00,0.0,20629160,17.5,P
111.0,01FW016,2020-07-17 20:45:00,0.0,20629160,17.59,P
111.0,01FW016,2020-07-17 21:00:00,0.0,20629160,17.76,P
111.0,01FW016,2020-07-17 21:15:00,0.0,20629160,17.89,P
111.0,01FW016,2020-07-17 21:30:00,0.0,20629160,17.93,P
111.0,01FW016,2020-07-17 21:45:00,0.0,20629160,17.97,P
111.0,01FW016,2020-07-17 22:00:00,0.0,20629160,18.02,P
111.0,01FW016,2020-07-17 22:15:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-17 22:30:00,0.0,20629160,18.1,P
111.0,01FW016,2020-07-17 22:45:00,0.0,20629160,18.19,P
111.0,01FW016,2020-07-17 23:00:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-17 23:15:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-17 23:30:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-17 23:45:00,0.0,20629160,18.02,P
111.0,01FW016,2020-07-18 00:00:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-18 00:15:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-18 00:30:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-18 00:45:00,0.0,20629160,18.06,P
111.0,01FW016,2020-07-18 01:00:00,0.0,20629160,17.93,P
111.0,01FW016,2020-07-18 01:15:00,0.0,20629160,17.8,P
111.0,01FW016,2020-07-18 01:30:00,0.0,20629160,17.76,P
111.0,01FW016,2020-07-18 01:45:00,0.0,20629160,17.72,P
111.0,01FW016,2020-07-18 02:00:00,0.0,20629160,17.54,P
111.0,01FW016,2020-07-18 02:15:00,0.0,20629160,17.5,P
111.0,01FW016,2020-07-18 02:30:00,0.0,20629160,17.41,P
111.0,01FW016,2020-07-18 02:45:00,0.0,20629160,17.37,P
111.0,01FW016,2020-07-18 03:00:00,0.0,20629160,17.33,P
111.0,01FW016,2020-07-18 03:15:00,0.0,20629160,17.24,P
111.0,01FW016,2020-07-18 03:30:00,0.0,20629160,17.2,P
111.0,01FW016,2020-07-18 03:45:00,0.0,20629160,17.2,P
111.0,01FW016,2020-07-18 04:00:00,0.0,20629160,17.11,P
111.0,01FW016,2020-07-18 04:15:00,0.0,20629160,17.07,P
111.0,01FW016,2020-07-18 04:30:00,0.0,20629160,17.03,P
111.0,01FW016,2020-07-18 04:45:00,0.0,20629160,17.03,P
